 BASIS_VERSION; FRT_FID; FRT_START; LI_NR; TAGESART_NR; LI_KU_NR; FAHRTART_NR; FGR_NR; STR_LI_VAR; UM_UID; ZUGNR; DURCHBI_FRT_START; DURCHBI_FRT_END
20181219;5195;22260;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5196;25800;8;1;62;1;7264;" ""3""     ";862;0;0;0
20181219;5197;25800;8;2;62;1;7264;" ""3""     ";862;0;0;0
20181219;5198;25800;8;3;62;1;7264;" ""3""     ";862;0;0;0
20181219;5199;25800;8;4;62;1;7264;" ""3""     ";862;0;0;0
20181219;5200;25800;8;5;62;1;7264;" ""3""     ";862;0;0;0
20181219;5201;28260;8;1;62;1;7272;" ""4""     ";862;0;0;0
20181219;5202;28260;8;2;62;1;7272;" ""4""     ";862;0;0;0
20181219;5203;28260;8;3;62;1;7272;" ""4""     ";862;0;0;0
20181219;5204;28260;8;4;62;1;7272;" ""4""     ";862;0;0;0
20181219;5205;28260;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5206;30600;8;1;62;1;7264;" ""3""     ";862;0;0;0
20181219;5207;30600;8;2;62;1;7264;" ""3""     ";862;0;0;0
20181219;5208;30600;8;3;62;1;7264;" ""3""     ";862;0;0;0
20181219;5209;30600;8;4;62;1;7264;" ""3""     ";862;0;0;0
20181219;5210;30600;8;5;62;1;7264;" ""3""     ";862;0;0;0
20181219;5211;33060;8;1;62;1;7272;" ""4""     ";862;0;0;0
20181219;5212;33060;8;2;62;1;7272;" ""4""     ";862;0;0;0
20181219;5213;33060;8;3;62;1;7272;" ""4""     ";862;0;0;0
20181219;5214;33060;8;4;62;1;7272;" ""4""     ";862;0;0;0
20181219;5215;33060;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5216;35400;8;1;62;1;7261;" ""1""     ";862;0;0;0
20181219;5217;35400;8;2;62;1;7261;" ""1""     ";862;0;0;0
20181219;5218;35400;8;3;62;1;7261;" ""1""     ";862;0;0;0
20181219;5219;35400;8;4;62;1;7261;" ""1""     ";862;0;0;0
20181219;5220;35400;8;5;62;1;7261;" ""1""     ";862;0;0;0
20181219;5221;37740;8;1;62;1;7270;" ""2""     ";862;0;0;0
20181219;5222;37740;8;2;62;1;7270;" ""2""     ";862;0;0;0
20181219;5223;37740;8;3;62;1;7270;" ""2""     ";862;0;0;0
20181219;5224;37740;8;4;62;1;7270;" ""2""     ";862;0;0;0
20181219;5225;37740;8;5;62;1;7270;" ""2""     ";862;0;0;0
20181219;5226;40200;8;1;62;1;7264;" ""3""     ";862;0;0;0
20181219;5227;40200;8;2;62;1;7264;" ""3""     ";862;0;0;0
20181219;5228;40200;8;3;62;1;7264;" ""3""     ";862;0;0;0
20181219;5229;40200;8;4;62;1;7264;" ""3""     ";862;0;0;0
20181219;5230;40200;8;5;62;1;7264;" ""3""     ";862;0;0;0
20181219;5231;42660;8;1;62;1;7272;" ""4""     ";862;0;0;0
20181219;5232;42660;8;2;62;1;7272;" ""4""     ";862;0;0;0
20181219;5233;42660;8;3;62;1;7272;" ""4""     ";862;0;0;0
20181219;5234;42660;8;4;62;1;7272;" ""4""     ";862;0;0;0
20181219;5235;42660;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5236;45000;8;1;62;1;7264;" ""3""     ";862;0;0;0
20181219;5237;45000;8;2;62;1;7264;" ""3""     ";862;0;0;0
20181219;5238;45000;8;3;62;1;7264;" ""3""     ";862;0;0;0
20181219;5239;45000;8;4;62;1;7264;" ""3""     ";862;0;0;0
20181219;5240;45000;8;5;62;1;7264;" ""3""     ";862;0;0;0
20181219;5241;47460;8;1;62;1;7272;" ""4""     ";862;0;0;0
20181219;5242;47460;8;2;62;1;7272;" ""4""     ";862;0;0;0
20181219;5243;47460;8;3;62;1;7272;" ""4""     ";862;0;0;0
20181219;5244;47460;8;4;62;1;7272;" ""4""     ";862;0;0;0
20181219;5245;47460;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5246;49800;8;1;62;1;7261;" ""1""     ";862;0;0;0
20181219;5247;49800;8;2;62;1;7261;" ""1""     ";862;0;0;0
20181219;5248;49800;8;3;62;1;7261;" ""1""     ";862;0;0;0
20181219;5249;49800;8;4;62;1;7261;" ""1""     ";862;0;0;0
20181219;5250;49800;8;5;62;1;7261;" ""1""     ";862;0;0;0
20181219;5251;52140;8;1;62;1;7270;" ""2""     ";862;0;0;0
20181219;5252;52140;8;2;62;1;7270;" ""2""     ";862;0;0;0
20181219;5253;52140;8;3;62;1;7270;" ""2""     ";862;0;0;0
20181219;5254;52140;8;4;62;1;7270;" ""2""     ";862;0;0;0
20181219;5255;52140;8;5;62;1;7270;" ""2""     ";862;0;0;0
20181219;5256;54600;8;1;62;1;7264;" ""3""     ";862;0;0;0
20181219;5257;54600;8;2;62;1;7264;" ""3""     ";862;0;0;0
20181219;5258;54600;8;3;62;1;7264;" ""3""     ";862;0;0;0
20181219;5259;54600;8;4;62;1;7264;" ""3""     ";862;0;0;0
20181219;5260;54600;8;5;62;1;7264;" ""3""     ";862;0;0;0
20181219;5261;57060;8;1;62;1;7272;" ""4""     ";862;0;0;0
20181219;5262;57060;8;2;62;1;7272;" ""4""     ";862;0;0;0
20181219;5263;57060;8;3;62;1;7272;" ""4""     ";862;0;0;0
20181219;5264;57060;8;4;62;1;7272;" ""4""     ";862;0;0;0
20181219;5265;57060;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5266;59400;8;1;62;1;7264;" ""3""     ";862;0;0;0
20181219;5267;59400;8;2;62;1;7264;" ""3""     ";862;0;0;0
20181219;5268;59400;8;3;62;1;7264;" ""3""     ";862;0;0;0
20181219;5269;59400;8;4;62;1;7264;" ""3""     ";862;0;0;0
20181219;5270;59400;8;5;62;1;7264;" ""3""     ";862;0;0;0
20181219;5271;61860;8;1;62;1;7272;" ""4""     ";862;0;0;0
20181219;5272;61860;8;2;62;1;7272;" ""4""     ";862;0;0;0
20181219;5273;61860;8;3;62;1;7272;" ""4""     ";862;0;0;0
20181219;5274;61860;8;4;62;1;7272;" ""4""     ";862;0;0;0
20181219;5275;61860;8;5;62;1;7272;" ""4""     ";862;0;0;0
20181219;5276;63360;3;1;70;4;6517;" ""123""   ";862;0;0;0
20181219;5277;63360;3;2;70;4;6517;" ""123""   ";862;0;0;0
20181219;5278;63360;3;3;70;4;6517;" ""123""   ";862;0;0;0
20181219;5279;63360;3;4;70;4;6517;" ""123""   ";862;0;0;0
20181219;5280;63360;3;5;70;4;6517;" ""123""   ";862;0;0;0
20181219;5281;65280;3;1;70;1;7702;" ""1""     ";862;0;0;0
20181219;5282;65280;3;2;70;1;7702;" ""1""     ";862;0;0;0
20181219;5283;65280;3;3;70;1;7702;" ""1""     ";862;0;0;0
20181219;5284;65280;3;4;70;1;7702;" ""1""     ";862;0;0;0
20181219;5285;65280;3;5;70;1;7702;" ""1""     ";862;0;0;0
20181219;5286;68640;3;1;70;1;7706;" ""2""     ";862;0;0;0
20181219;5287;68640;3;2;70;1;7706;" ""2""     ";862;0;0;0
20181219;5288;68640;3;3;70;1;7706;" ""2""     ";862;0;0;0
20181219;5289;68640;3;4;70;1;7706;" ""2""     ";862;0;0;0
20181219;5290;68640;3;5;70;1;7706;" ""2""     ";862;0;0;0
20181219;5291;73140;3;1;70;1;7704;" ""41""    ";862;0;0;0
20181219;5292;73140;3;2;70;1;7704;" ""41""    ";862;0;0;0
20181219;5293;73140;3;3;70;1;7704;" ""41""    ";862;0;0;0
20181219;5294;73140;3;4;70;1;7704;" ""41""    ";862;0;0;0
20181219;5295;73140;3;5;70;1;7704;" ""41""    ";862;0;0;0
20181219;5296;76080;4;1;69;4;332;" ""164""   ";862;0;0;0
20181219;5297;76080;4;2;69;4;332;" ""164""   ";862;0;0;0
20181219;5298;76080;4;3;69;4;332;" ""164""   ";862;0;0;0
20181219;5299;76080;4;4;69;4;332;" ""164""   ";862;0;0;0
20181219;5300;76080;4;5;69;4;332;" ""164""   ";862;0;0;0
20181219;5301;76620;4;1;69;1;1891;" ""4""     ";862;0;0;0
20181219;5302;76620;4;2;69;1;1891;" ""4""     ";862;0;0;0
20181219;5303;76620;4;3;69;1;1891;" ""4""     ";862;0;0;0
20181219;5304;76620;4;4;69;1;1891;" ""4""     ";862;0;0;0
20181219;5305;76620;4;5;69;1;1891;" ""4""     ";862;0;0;0
20181219;5306;77760;4;1;69;1;4508;" ""3""     ";862;0;0;0
20181219;5307;77760;4;2;69;1;4508;" ""3""     ";862;0;0;0
20181219;5308;77760;4;3;69;1;4508;" ""3""     ";862;0;0;0
20181219;5309;77760;4;4;69;1;4508;" ""3""     ";862;0;0;0
20181219;5310;77760;4;5;69;1;4508;" ""3""     ";862;0;0;0
20181219;5311;78900;3;1;70;4;6396;" ""147""   ";862;0;0;0
20181219;5312;78900;3;2;70;4;6396;" ""147""   ";862;0;0;0
20181219;5313;78900;3;3;70;4;6396;" ""147""   ";862;0;0;0
20181219;5314;78900;3;4;70;4;6396;" ""147""   ";862;0;0;0
20181219;5315;78900;3;5;70;4;6396;" ""147""   ";862;0;0;0
20181219;5316;79500;3;1;70;1;7695;" ""2""     ";862;0;0;0
20181219;5317;79500;3;2;70;1;7695;" ""2""     ";862;0;0;0
20181219;5318;79500;3;3;70;1;7695;" ""2""     ";862;0;0;0
20181219;5319;79500;3;4;70;1;7695;" ""2""     ";862;0;0;0
20181219;5320;79500;3;5;70;1;7695;" ""2""     ";862;0;0;0
20181219;5321;84060;3;1;70;1;7773;" ""13""    ";862;0;0;0
20181219;5322;84060;3;2;70;1;7773;" ""13""    ";862;0;0;0
20181219;5323;84060;3;3;70;1;7773;" ""13""    ";862;0;0;0
20181219;5324;84060;3;4;70;1;7773;" ""13""    ";862;0;0;0
20181219;5325;84060;3;5;70;1;7773;" ""13""    ";862;0;0;0
20181219;5326;87240;3;1;70;3;6247;" ""208""   ";862;0;0;0
20181219;5327;87240;3;2;70;3;6247;" ""208""   ";862;0;0;0
20181219;5328;87240;3;3;70;3;6247;" ""208""   ";862;0;0;0
20181219;5329;87240;3;4;70;3;6247;" ""208""   ";862;0;0;0
20181219;5330;87240;3;5;70;3;6247;" ""208""   ";862;0;0;0
20181219;8809;21360;10;1;5;2;1047;" ""120""   ";1005;0;0;0
20181219;8810;21360;10;2;5;2;1047;" ""120""   ";1005;0;0;0
20181219;8811;21360;10;3;5;2;1047;" ""120""   ";1005;0;0;0
20181219;8812;21360;10;4;5;2;1047;" ""120""   ";1005;0;0;0
20181219;8813;21360;10;5;5;2;1047;" ""120""   ";1005;0;0;0
20181219;8814;21840;10;1;5;1;5531;" ""8""     ";1005;0;0;0
20181219;8815;21840;10;2;5;1;5531;" ""8""     ";1005;0;0;0
20181219;8816;21840;10;3;5;1;5531;" ""8""     ";1005;0;0;0
20181219;8817;21840;10;4;5;1;5531;" ""8""     ";1005;0;0;0
20181219;8818;21840;10;5;5;1;5531;" ""8""     ";1005;0;0;0
20181219;8819;23760;10;1;5;1;5523;" ""33""    ";1005;0;0;0
20181219;8820;23760;10;2;5;1;5523;" ""33""    ";1005;0;0;0
20181219;8821;23760;10;3;5;1;5523;" ""33""    ";1005;0;0;0
20181219;8822;23760;10;4;5;1;5523;" ""33""    ";1005;0;0;0
20181219;8823;23760;10;5;5;1;5523;" ""33""    ";1005;0;0;0
20181219;8824;25920;10;1;5;1;5525;" ""4""     ";1005;0;0;0
20181219;8825;25920;10;2;5;1;5525;" ""4""     ";1005;0;0;0
20181219;8826;25920;10;3;5;1;5525;" ""4""     ";1005;0;0;0
20181219;8827;25920;10;4;5;1;5525;" ""4""     ";1005;0;0;0
20181219;8828;25920;10;5;5;1;5525;" ""4""     ";1005;0;0;0
20181219;8829;28620;10;1;5;1;5520;" ""31""    ";1005;0;0;0
20181219;8830;28620;10;2;5;1;5520;" ""31""    ";1005;0;0;0
20181219;8831;28620;10;3;5;1;5520;" ""31""    ";1005;0;0;0
20181219;8832;28620;10;4;5;1;5520;" ""31""    ";1005;0;0;0
20181219;8833;28620;10;5;5;1;5520;" ""31""    ";1005;0;0;0
20181219;8834;31920;10;1;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8835;31920;10;2;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8836;31920;10;3;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8837;31920;10;4;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8838;31920;10;5;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8839;34620;10;1;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8840;34620;10;2;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8841;34620;10;3;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8842;34620;10;4;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8843;34620;10;5;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8844;37920;10;1;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8845;37920;10;2;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8846;37920;10;3;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8847;37920;10;4;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8848;37920;10;5;5;1;5528;" ""6""     ";1005;0;0;0
20181219;8849;40620;10;1;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8850;40620;10;2;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8851;40620;10;3;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8852;40620;10;4;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8853;40620;10;5;5;1;4819;" ""39""    ";1005;0;0;0
20181219;8854;42960;10;1;5;3;1053;" ""152""   ";1005;0;0;0
20181219;8855;42960;10;2;5;3;1053;" ""152""   ";1005;0;0;0
20181219;8856;42960;10;3;5;3;1053;" ""152""   ";1005;0;0;0
20181219;8857;42960;10;4;5;3;1053;" ""152""   ";1005;0;0;0
20181219;8858;42960;10;5;5;3;1053;" ""152""   ";1005;0;0;0
20181219;11807;21420;3;1;4;2;1678;" ""133""   ";304;0;0;0
20181219;11808;21420;3;2;4;2;1678;" ""133""   ";304;0;0;0
20181219;11809;21420;3;3;4;2;1678;" ""133""   ";304;0;0;0
20181219;11810;21420;3;4;4;2;1678;" ""133""   ";304;0;0;0
20181219;11811;21420;3;5;4;2;1678;" ""133""   ";304;0;0;0
20181219;11812;22080;3;1;4;1;7702;" ""1""     ";304;0;0;0
20181219;11813;22080;3;2;4;1;7702;" ""1""     ";304;0;0;0
20181219;11814;22080;3;3;4;1;7702;" ""1""     ";304;0;0;0
20181219;11815;22080;3;4;4;1;7702;" ""1""     ";304;0;0;0
20181219;11816;22080;3;5;4;1;7702;" ""1""     ";304;0;0;0
20181219;11817;25260;77;1;4;4;7746;" ""175""   ";304;0;0;0
20181219;11818;25260;77;2;4;4;7746;" ""175""   ";304;0;0;0
20181219;11819;25260;77;3;4;4;7746;" ""175""   ";304;0;0;0
20181219;11820;25260;77;4;4;4;7746;" ""175""   ";304;0;0;0
20181219;11821;25260;77;5;4;4;7746;" ""175""   ";304;0;0;0
20181219;11822;26640;77;1;4;1;5573;" ""1""     ";304;0;0;0
20181219;11823;26640;77;2;4;1;5573;" ""1""     ";304;0;0;0
20181219;11824;26640;77;3;4;1;5573;" ""1""     ";304;0;0;0
20181219;11825;26640;77;4;4;1;5573;" ""1""     ";304;0;0;0
20181219;11826;26640;77;5;4;1;5573;" ""1""     ";304;0;0;0
20181219;11827;28500;77;1;4;1;5578;" ""42""    ";304;0;0;0
20181219;11828;28500;77;2;4;1;5578;" ""42""    ";304;0;0;0
20181219;11829;28500;77;3;4;1;5578;" ""42""    ";304;0;0;0
20181219;11830;28500;77;4;4;1;5578;" ""42""    ";304;0;0;0
20181219;11831;28500;77;5;4;1;5578;" ""42""    ";304;0;0;0
20181219;11832;29040;77;1;4;1;4709;" ""41""    ";304;0;0;0
20181219;11833;29040;77;2;4;1;4709;" ""41""    ";304;0;0;0
20181219;11834;29040;77;3;4;1;4709;" ""41""    ";304;0;0;0
20181219;11835;29040;77;4;4;1;4709;" ""41""    ";304;0;0;0
20181219;11836;29040;77;5;4;1;4709;" ""41""    ";304;0;0;0
20181219;11837;29700;77;1;4;1;5578;" ""42""    ";304;0;0;0
20181219;11838;29700;77;2;4;1;5578;" ""42""    ";304;0;0;0
20181219;11839;29700;77;3;4;1;5578;" ""42""    ";304;0;0;0
20181219;11840;29700;77;4;4;1;5578;" ""42""    ";304;0;0;0
20181219;11841;29700;77;5;4;1;5578;" ""42""    ";304;0;0;0
20181219;11842;30240;77;1;4;3;1096;" ""136""   ";304;0;0;0
20181219;11843;30240;77;2;4;3;1096;" ""136""   ";304;0;0;0
20181219;11844;30240;77;3;4;3;1096;" ""136""   ";304;0;0;0
20181219;11845;30240;77;4;4;3;1096;" ""136""   ";304;0;0;0
20181219;11846;30240;77;5;4;3;1096;" ""136""   ";304;0;0;0
20181219;8974;21720;2;1;8;2;4386;" ""106""   ";208;0;0;0
20181219;8975;21720;2;2;8;2;4386;" ""106""   ";208;0;0;0
20181219;8976;21720;2;3;8;2;4386;" ""106""   ";208;0;0;0
20181219;8977;21720;2;4;8;2;4386;" ""106""   ";208;0;0;0
20181219;8978;21720;2;5;8;2;4386;" ""106""   ";208;0;0;0
20181219;8979;22380;2;1;8;1;5375;" ""3""     ";208;0;0;0
20181219;8980;22380;2;2;8;1;5375;" ""3""     ";208;0;0;0
20181219;8981;22380;2;3;8;1;5375;" ""3""     ";208;0;0;0
20181219;8982;22380;2;4;8;1;5375;" ""3""     ";208;0;0;0
20181219;8983;22380;2;5;8;1;5375;" ""3""     ";208;0;0;0
20181219;8984;25560;2;1;8;1;5380;" ""6""     ";208;0;0;0
20181219;8985;25560;2;2;8;1;5380;" ""6""     ";208;0;0;0
20181219;8986;25560;2;3;8;1;5380;" ""6""     ";208;0;0;0
20181219;8987;25560;2;4;8;1;5380;" ""6""     ";208;0;0;0
20181219;8988;25560;2;5;8;1;5380;" ""6""     ";208;0;0;0
20181219;8989;27900;6;1;21;4;7034;" ""152""   ";208;0;0;0
20181219;8990;27900;6;2;21;4;7034;" ""152""   ";208;0;0;0
20181219;8991;27900;6;3;21;4;7034;" ""152""   ";208;0;0;0
20181219;8992;27900;6;4;21;4;7034;" ""152""   ";208;0;0;0
20181219;8993;27900;6;5;21;4;7034;" ""152""   ";208;0;0;0
20181219;8994;28440;6;1;21;1;5454;" ""2""     ";208;0;0;0
20181219;8995;28440;6;2;21;1;5454;" ""2""     ";208;0;0;0
20181219;8996;28440;6;3;21;1;5454;" ""2""     ";208;0;0;0
20181219;8997;28440;6;4;21;1;5454;" ""2""     ";208;0;0;0
20181219;8998;28440;6;5;21;1;5454;" ""2""     ";208;0;0;0
20181219;8999;31560;6;1;21;1;5450;" ""1""     ";208;0;0;0
20181219;9000;31560;6;2;21;1;5450;" ""1""     ";208;0;0;0
20181219;9001;31560;6;3;21;1;5450;" ""1""     ";208;0;0;0
20181219;9002;31560;6;4;21;1;5450;" ""1""     ";208;0;0;0
20181219;9003;31560;6;5;21;1;5450;" ""1""     ";208;0;0;0
20181219;9004;33720;6;1;21;3;1139;" ""127""   ";208;0;0;0
20181219;9005;33720;6;2;21;3;1139;" ""127""   ";208;0;0;0
20181219;9006;33720;6;3;21;3;1139;" ""127""   ";208;0;0;0
20181219;9007;33720;6;4;21;3;1139;" ""127""   ";208;0;0;0
20181219;9008;33720;6;5;21;3;1139;" ""127""   ";208;0;0;0
20181219;9009;21720;3;1;5;2;82;" ""138""   ";305;0;0;0
20181219;9010;21720;3;2;5;2;82;" ""138""   ";305;0;0;0
20181219;9011;21720;3;3;5;2;82;" ""138""   ";305;0;0;0
20181219;9012;21720;3;4;5;2;82;" ""138""   ";305;0;0;0
20181219;9013;21720;3;5;5;2;82;" ""138""   ";305;0;0;0
20181219;9014;22620;3;1;5;1;7706;" ""2""     ";305;0;0;0
20181219;9015;22620;3;2;5;1;7706;" ""2""     ";305;0;0;0
20181219;9016;22620;3;3;5;1;7706;" ""2""     ";305;0;0;0
20181219;9017;22620;3;4;5;1;7706;" ""2""     ";305;0;0;0
20181219;9018;22620;3;5;5;1;7706;" ""2""     ";305;0;0;0
20181219;9019;26880;3;1;5;1;7702;" ""1""     ";305;0;0;0
20181219;9020;26880;3;2;5;1;7702;" ""1""     ";305;0;0;0
20181219;9021;26880;3;3;5;1;7702;" ""1""     ";305;0;0;0
20181219;9022;26880;3;4;5;1;7702;" ""1""     ";305;0;0;0
20181219;9023;26880;3;5;5;1;7702;" ""1""     ";305;0;0;0
20181219;9024;31020;3;1;5;1;7706;" ""2""     ";305;0;0;0
20181219;9025;31020;3;2;5;1;7706;" ""2""     ";305;0;0;0
20181219;9026;31020;3;3;5;1;7706;" ""2""     ";305;0;0;0
20181219;9027;31020;3;4;5;1;7706;" ""2""     ";305;0;0;0
20181219;9028;31020;3;5;5;1;7706;" ""2""     ";305;0;0;0
20181219;9029;34740;2;1;36;1;5372;" ""1""     ";305;0;0;0
20181219;9030;34740;2;2;36;1;5372;" ""1""     ";305;0;0;0
20181219;9031;34740;2;3;36;1;5372;" ""1""     ";305;0;0;0
20181219;9032;34740;2;4;36;1;5372;" ""1""     ";305;0;0;0
20181219;9033;34740;2;5;36;1;5372;" ""1""     ";305;0;0;0
20181219;9034;38760;2;1;36;1;5380;" ""6""     ";305;0;0;0
20181219;9035;38760;2;2;36;1;5380;" ""6""     ";305;0;0;0
20181219;9036;38760;2;3;36;1;5380;" ""6""     ";305;0;0;0
20181219;9037;38760;2;4;36;1;5380;" ""6""     ";305;0;0;0
20181219;9038;38760;2;5;36;1;5380;" ""6""     ";305;0;0;0
20181219;9039;41100;6;1;39;4;7034;" ""152""   ";305;0;0;0
20181219;9040;41100;6;2;39;4;7034;" ""152""   ";305;0;0;0
20181219;9041;41100;6;3;39;4;7034;" ""152""   ";305;0;0;0
20181219;9042;41100;6;4;39;4;7034;" ""152""   ";305;0;0;0
20181219;9043;41100;6;5;39;4;7034;" ""152""   ";305;0;0;0
20181219;9044;41640;6;1;39;1;5456;" ""44""    ";305;0;0;0
20181219;9045;41640;6;2;39;1;5456;" ""44""    ";305;0;0;0
20181219;9046;41640;6;3;39;1;5456;" ""44""    ";305;0;0;0
20181219;9047;41640;6;4;39;1;5456;" ""44""    ";305;0;0;0
20181219;9048;41640;6;5;39;1;5456;" ""44""    ";305;0;0;0
20181219;9049;43080;6;1;39;1;5453;" ""19""    ";305;0;0;0
20181219;9050;43080;6;2;39;1;5453;" ""19""    ";305;0;0;0
20181219;9051;43080;6;3;39;1;5453;" ""19""    ";305;0;0;0
20181219;9052;43080;6;4;39;1;5453;" ""19""    ";305;0;0;0
20181219;9053;43080;6;5;39;1;5453;" ""19""    ";305;0;0;0
20181219;9054;43920;4;1;29;4;5652;" ""226""   ";305;0;0;0
20181219;9055;43920;4;2;29;4;5652;" ""226""   ";305;0;0;0
20181219;9056;43920;4;3;29;4;5652;" ""226""   ";305;0;0;0
20181219;9057;43920;4;4;29;4;5652;" ""226""   ";305;0;0;0
20181219;9058;43920;4;5;29;4;5652;" ""226""   ";305;0;0;0
20181219;9059;45180;4;1;29;1;5425;" ""1""     ";305;0;0;0
20181219;9060;45180;4;2;29;1;5425;" ""1""     ";305;0;0;0
20181219;9061;45180;4;3;29;1;5425;" ""1""     ";305;0;0;0
20181219;9062;45180;4;4;29;1;5425;" ""1""     ";305;0;0;0
20181219;9063;45180;4;5;29;1;5425;" ""1""     ";305;0;0;0
20181219;9064;48000;4;1;29;1;5430;" ""2""     ";305;0;0;0
20181219;9065;48000;4;2;29;1;5430;" ""2""     ";305;0;0;0
20181219;9066;48000;4;3;29;1;5430;" ""2""     ";305;0;0;0
20181219;9067;48000;4;4;29;1;5430;" ""2""     ";305;0;0;0
20181219;9068;48000;4;5;29;1;5430;" ""2""     ";305;0;0;0
20181219;9069;50580;4;1;29;3;6745;" ""170""   ";305;0;0;0
20181219;9070;50580;4;2;29;3;6745;" ""170""   ";305;0;0;0
20181219;9071;50580;4;3;29;3;6745;" ""170""   ";305;0;0;0
20181219;9072;50580;4;4;29;3;6745;" ""170""   ";305;0;0;0
20181219;9073;50580;4;5;29;3;6745;" ""170""   ";305;0;0;0
20181219;9219;21840;1;1;10;2;45;" ""113""   ";110;0;0;0
20181219;9220;21840;1;2;10;2;45;" ""113""   ";110;0;0;0
20181219;9221;21840;1;3;10;2;45;" ""113""   ";110;0;0;0
20181219;9222;21840;1;4;10;2;45;" ""113""   ";110;0;0;0
20181219;9223;21840;1;5;10;2;45;" ""113""   ";110;0;0;0
20181219;9224;22680;1;1;10;1;4124;" ""2""     ";110;0;0;0
20181219;9225;22680;1;2;10;1;4124;" ""2""     ";110;0;0;0
20181219;9226;22680;1;3;10;1;4124;" ""2""     ";110;0;0;0
20181219;9227;22680;1;4;10;1;4124;" ""2""     ";110;0;0;0
20181219;9228;22680;1;5;10;1;4124;" ""2""     ";110;0;0;0
20181219;9229;25380;53;1;3;4;6036;" ""107""   ";110;0;0;0
20181219;9230;25380;53;2;3;4;6036;" ""107""   ";110;0;0;0
20181219;9231;25380;53;3;3;4;6036;" ""107""   ";110;0;0;0
20181219;9232;25380;53;4;3;4;6036;" ""107""   ";110;0;0;0
20181219;9233;25380;53;5;3;4;6036;" ""107""   ";110;0;0;0
20181219;9234;26220;53;1;3;1;5612;" ""1""     ";110;0;0;0
20181219;9235;26220;53;2;3;1;5612;" ""1""     ";110;0;0;0
20181219;9236;26220;53;3;3;1;5612;" ""1""     ";110;0;0;0
20181219;9237;26220;53;4;3;1;5612;" ""1""     ";110;0;0;0
20181219;9238;26220;53;5;3;1;5612;" ""1""     ";110;0;0;0
20181219;9239;27600;66;1;36;4;7778;" ""160""   ";110;0;0;0
20181219;9240;27600;66;2;36;4;7778;" ""160""   ";110;0;0;0
20181219;9241;27600;66;3;36;4;7778;" ""160""   ";110;0;0;0
20181219;9242;27600;66;4;36;4;7778;" ""160""   ";110;0;0;0
20181219;9243;27600;66;5;36;4;7778;" ""160""   ";110;0;0;0
20181219;9244;28440;66;1;36;1;7784;" ""1""     ";110;0;0;0
20181219;9245;28440;66;2;36;1;7784;" ""1""     ";110;0;0;0
20181219;9246;28440;66;3;36;1;7784;" ""1""     ";110;0;0;0
20181219;9247;28440;66;4;36;1;7784;" ""1""     ";110;0;0;0
20181219;9248;28440;66;5;36;1;7784;" ""1""     ";110;0;0;0
20181219;9249;29280;61;1;36;1;2564;" ""6""     ";110;0;0;0
20181219;9250;29280;61;2;36;1;2564;" ""6""     ";110;0;0;0
20181219;9251;29280;61;3;36;1;2564;" ""6""     ";110;0;0;0
20181219;9252;29280;61;4;36;1;2564;" ""6""     ";110;0;0;0
20181219;9253;29280;61;5;36;1;2564;" ""6""     ";110;0;0;0
20181219;9254;30060;61;1;36;1;2562;" ""5""     ";110;0;0;0
20181219;9255;30060;61;2;36;1;2562;" ""5""     ";110;0;0;0
20181219;9256;30060;61;3;36;1;2562;" ""5""     ";110;0;0;0
20181219;9257;30060;61;4;36;1;2562;" ""5""     ";110;0;0;0
20181219;9258;30060;61;5;36;1;2562;" ""5""     ";110;0;0;0
20181219;9259;30600;61;1;36;3;7750;" ""135""   ";110;0;0;0
20181219;9260;30600;61;2;36;3;7750;" ""135""   ";110;0;0;0
20181219;9261;30600;61;3;36;3;7750;" ""135""   ";110;0;0;0
20181219;9262;30600;61;4;36;3;7750;" ""135""   ";110;0;0;0
20181219;9263;30600;61;5;36;3;7750;" ""135""   ";110;0;0;0
20181219;9074;21840;2;1;9;2;5954;" ""107""   ";209;0;0;0
20181219;9075;21840;2;2;9;2;5954;" ""107""   ";209;0;0;0
20181219;9076;21840;2;3;9;2;5954;" ""107""   ";209;0;0;0
